"0","309007810","00000","除去（簡単）","313002210","00000","修形","2","0","0","20100401","99999999"
"0","309007810","00000","除去（簡単）","313004510","00000","ＴｅＣ","2","0","0","20100401","99999999"
"0","309007810","00000","除去（簡単）","313006370","00000","仮着（５歯以下）","2","0","0","20100401","99999999"
"0","309007810","00000","除去（簡単）","313006470","00000","仮着（６歯以上）","2","0","0","20100401","99999999"
"0","309007910","00000","除去（困難）","313002210","00000","修形","2","0","0","20100401","99999999"
"0","309007910","00000","除去（困難）","313004510","00000","ＴｅＣ","2","0","0","20100401","99999999"
"0","309007910","00000","除去（困難）","313006370","00000","仮着（５歯以下）","2","0","0","20100401","99999999"
"0","309007910","00000","除去（困難）","313006470","00000","仮着（６歯以上）","2","0","0","20100401","99999999"
"0","309008010","00000","除去（著しく困難）","313002210","00000","修形","2","0","0","20100401","99999999"
"0","309008010","00000","除去（著しく困難）","313004510","00000","ＴｅＣ","2","0","0","20100401","99999999"
"0","309008010","00000","除去（著しく困難）","313006370","00000","仮着（５歯以下）","2","0","0","20100401","99999999"
"0","309008010","00000","除去（著しく困難）","313006470","00000","仮着（６歯以上）","2","0","0","20100401","99999999"
"0","313002210","00000","修形","309007810","00000","除去（簡単）","1","0","0","20100401","99999999"
"0","313002210","00000","修形","309007910","00000","除去（困難）","1","0","0","20100401","99999999"
"0","313002210","00000","修形","309008010","00000","除去（著しく困難）","1","0","0","20100401","99999999"
"0","313004510","00000","ＴｅＣ","309007810","00000","除去（簡単）","1","0","0","20100401","99999999"
"0","313004510","00000","ＴｅＣ","309007910","00000","除去（困難）","1","0","0","20100401","99999999"
"0","313004510","00000","ＴｅＣ","309008010","00000","除去（著しく困難）","1","0","0","20100401","99999999"
"0","313006370","00000","仮着（５歯以下）","309007810","00000","除去（簡単）","1","0","0","20100401","99999999"
"0","313006370","00000","仮着（５歯以下）","309007910","00000","除去（困難）","1","0","0","20100401","99999999"
"0","313006370","00000","仮着（５歯以下）","309008010","00000","除去（著しく困難）","1","0","0","20100401","99999999"
"0","313006470","00000","仮着（６歯以上）","309007810","00000","除去（簡単）","1","0","0","20100401","99999999"
"0","313006470","00000","仮着（６歯以上）","309007910","00000","除去（困難）","1","0","0","20100401","99999999"
"0","313006470","00000","仮着（６歯以上）","309008010","00000","除去（著しく困難）","1","0","0","20100401","99999999"
"0","314002010","00000","装着（可撤式装置）","314009210","00000","トルキングアーチ","2","0","0","20100401","99999999"
"0","314002110","00000","装着（固定式装置）","314009210","00000","トルキングアーチ","2","0","0","20100401","99999999"
"0","314003310","00000","結紮","314009210","00000","トルキングアーチ","2","0","0","20100401","99999999"
"0","314009210","00000","トルキングアーチ","314002010","00000","装着（可撤式装置）","1","0","0","20100401","99999999"
"0","314009210","00000","トルキングアーチ","314002110","00000","装着（固定式装置）","1","0","0","20100401","99999999"
"0","314009210","00000","トルキングアーチ","314003310","00000","結紮","1","0","0","20100401","99999999"
